date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 19:07:09,,,,144.0,22806.0,18654.0,287.92,39.78,5.62,137.0,27236.0,15318.0,310.61,2.73,20.22,5.85,146.0,23042.0,279.99,59.53,6.85,815228,912,0.38,0.25,629.0,111.0,49.39,17.62,1295.0,1415.0,2940.7,10261.96,4196.0,4576.0,21250.82,34118.51,1424.0,1465.0,4117.0,10504.05
10/04 19:07:11,,,,104.0,13066.0,15434.0,274.04,20.45,6.77,176.0,31756.0,14140.0,260.77,5.09,33.3,4.91,153.0,20650.0,282.46,84.3,6.54,815336,1020,0.45,0.28,639.0,108.0,51.61,16.87,1447.0,1399.0,4029.28,9723.94,4042.0,4705.0,18647.53,34004.83,1394.0,1354.0,3949.66,9327.78
10/04 19:07:13,,,,139.0,14704.0,18714.0,240.42,19.7,6.58,189.0,26640.0,21646.0,255.48,7.68,37.87,5.3,172.0,21570.0,296.95,87.89,5.82,815412,1104,0.4,0.25,638.0,103.0,49.72,15.82,1663.0,1705.0,5051.38,11803.68,4904.0,5159.0,24715.68,36054.06,1547.0,1705.0,3843.12,12288.9
10/04 19:07:15,,,,149.0,18360.0,17498.0,240.66,22.24,5.48,188.0,33712.0,21944.0,296.04,8.58,54.03,4.8,149.0,20686.0,312.09,86.2,6.71,815488,1148,0.48,0.23,651.0,115.0,53.04,18.38,1722.0,1645.0,6064.87,11398.94,4307.0,5302.0,19610.56,39067.8,1444.0,1227.0,4102.61,8168.24
10/04 19:07:17,,,,164.0,25384.0,22264.0,290.54,54.73,5.5,186.0,29196.0,25550.0,294.33,8.67,45.17,5.37,159.0,19648.0,278.33,91.25,6.29,815564,1224,0.4,0.2,644.0,114.0,50.76,18.07,1473.0,1584.0,3198.07,11585.74,4835.0,5558.0,25069.25,40246.04,1654.0,1851.0,4819.21,13450.01
10/04 19:07:19,,,,97.0,12530.0,18132.0,316.1,30.64,7.11,176.0,28410.0,26704.0,313.15,10.05,61.8,5.68,180.0,25622.0,257.09,80.17,5.56,815644,1264,0.38,0.23,650.0,110.0,51.18,17.35,1673.0,1811.0,4896.08,12980.52,4570.0,4467.0,23507.94,30907.0,1488.0,1478.0,3881.14,10443.65
10/04 19:07:21,,,,155.0,20936.0,21680.0,274.94,45.45,5.81,177.0,29566.0,22642.0,294.96,11.31,52.01,5.52,143.0,22258.0,298.15,89.76,6.78,815724,1344,0.38,0.28,638.0,104.0,48.92,16.49,1453.0,1498.0,3592.44,10617.68,4781.0,5112.0,24153.99,35804.67,1724.0,1867.0,5459.32,13432.37
10/04 19:07:23,,,,184.0,26328.0,28992.0,300.65,56.42,5.43,185.0,30104.0,21774.0,280.42,9.54,89.68,5.04,176.0,30236.0,282.97,61.91,5.53,815800,1424,0.43,0.25,649.0,111.0,52.51,17.62,1806.0,1644.0,7103.69,11291.97,4715.0,5084.0,24171.63,38376.84,1501.0,1676.0,3971.43,12049.29
10/04 19:07:25,,,,115.0,16494.0,18488.0,304.19,26.34,6.02,192.0,30862.0,22122.0,275.96,11.33,42.36,5.21,129.0,17954.0,282.99,43.9,6.44,815876,292,0.4,0.25,651.0,113.0,50.58,18.02,1503.0,1725.0,4017.04,12889.44,4520.0,4697.0,23103.87,33299.48,1532.0,1476.0,4798.7,10123.2
10/04 19:07:27,,,,166.0,25170.0,26654.0,312.19,53.63,5.44,190.0,30762.0,23998.0,288.21,6.38,32.44,5.23,183.0,25034.0,288.61,38.61,5.46,815952,372,0.35,0.33,651.0,112.0,52.38,17.71,1814.0,1672.0,7090.93,11394.99,5063.0,5781.0,25211.5,42286.94,1877.0,1919.0,7138.76,13404.2
10/04 19:07:29,,,,153.0,17574.0,26114.0,285.54,48.84,6.35,167.0,35774.0,18458.0,324.74,11.7,66.09,5.99,172.0,23408.0,308.53,80.15,5.81,816028,448,0.38,0.25,644.0,111.0,50.41,17.62,1702.0,2003.0,5550.71,14624.93,5242.0,5793.0,27318.25,42214.15,1664.0,1704.0,5475.99,12087.45
10/04 19:07:31,,,,132.0,20450.0,19330.0,301.36,26.7,6.7,171.0,31642.0,18918.0,295.67,13.75,62.97,5.85,145.0,25532.0,279.6,96.79,6.57,816104,524,0.35,0.23,652.0,107.0,52.09,17.21,1682.0,1717.0,5112.88,12191.52,4357.0,4524.0,22313.17,34164.82,1512.0,1472.0,4299.23,10115.39
10/04 19:07:33,,,,106.0,17910.0,16014.0,320.04,19.05,6.75,165.0,19442.0,26242.0,276.87,10.87,51.87,6.06,158.0,22740.0,280.65,41.28,6.0,816184,616,0.45,0.23,641.0,110.0,48.3,17.35,1476.0,1698.0,3888.83,12573.11,4452.0,3933.0,24703.12,30300.53,1427.0,1566.0,3875.57,11382.48
10/04 19:07:35,,,,166.0,21490.0,24220.0,275.36,58.58,5.66,175.0,29624.0,19796.0,282.4,12.22,59.45,5.72,172.0,18844.0,276.12,51.54,5.66,816260,660,0.4,0.28,652.0,115.0,52.04,18.13,1489.0,1637.0,3570.93,11906.63,4783.0,5529.0,23317.38,40278.38,1685.0,1641.0,5223.67,11647.39
10/04 19:07:37,,,,139.0,22168.0,20388.0,306.16,22.24,5.78,167.0,28092.0,20812.0,292.84,12.84,98.23,5.99,160.0,20948.0,278.96,40.8,5.28,816336,736,0.38,0.3,645.0,113.0,49.04,18.15,1388.0,1625.0,3174.77,11847.27,4657.0,5172.0,24382.48,36927.01,1579.0,1618.0,4645.64,11619.96
10/04 19:07:39,,,,124.0,16226.0,20506.0,296.23,42.53,6.14,164.0,25930.0,21482.0,289.1,10.91,76.93,6.09,99.0,16080.0,287.7,37.64,6.29,816400,772,0.48,0.18,648.0,109.0,49.98,17.27,1308.0,1112.0,3679.1,7599.05,3221.0,3719.0,15045.84,27284.03,1467.0,1125.0,4870.61,7550.52
10/04 19:07:41,,,,156.0,21092.0,24420.0,291.74,32.66,6.41,119.0,16818.0,11280.0,236.12,12.48,104.19,8.4,163.0,23862.0,273.75,58.47,6.01,816452,848,0.43,0.25,647.0,113.0,50.05,17.75,1858.0,1393.0,7576.99,8481.17,3941.0,4263.0,18342.08,29616.85,1479.0,1443.0,4396.4,9728.77
10/04 19:07:43,,,,160.0,23374.0,22108.0,284.26,80.7,6.25,193.0,30896.0,23306.0,280.84,16.48,74.76,5.18,115.0,13226.0,257.7,107.57,8.7,816896,948,0.48,0.25,642.0,114.0,51.86,17.82,1521.0,1374.0,4568.47,9320.68,4417.0,4922.0,21930.82,35157.95,1775.0,1681.0,6097.56,11936.35
10/04 19:07:45,,,,169.0,24384.0,26918.0,303.56,86.78,5.92,175.0,31138.0,16038.0,269.58,14.34,180.54,5.71,127.0,17790.0,297.29,28.88,6.47,816644,996,0.38,0.3,649.0,114.0,48.59,18.39,1278.0,1417.0,2226.06,10532.44,4657.0,5208.0,23230.06,37655.72,1443.0,1658.0,3094.44,12165.24
10/04 19:07:47,,,,166.0,22782.0,25418.0,290.36,43.51,5.84,167.0,27018.0,23520.0,302.62,12.32,60.11,5.99,148.0,23288.0,310.69,37.65,5.88,816720,1072,0.38,0.28,654.0,114.0,52.47,18.07,1446.0,1817.0,3078.28,13622.76,4791.0,5150.0,25791.55,36359.04,1761.0,1721.0,6248.37,12225.05
10/04 19:07:49,,,,175.0,28296.0,24086.0,299.33,79.39,5.71,191.0,35030.0,17882.0,277.03,13.54,77.51,5.24,184.0,31190.0,292.58,50.77,5.43,816764,1072,0.38,0.28,654.0,109.0,49.76,17.29,1820.0,1810.0,6363.7,12339.06,5534.0,5661.0,27972.67,43646.44,1930.0,2162.0,6383.93,15294.16
10/04 19:07:51,0,0,0,74.26,11681.19,9762.38,288.77,20.68,7.2,163.37,23835.64,23653.47,290.69,13.14,76.72,6.06,118.81,17037.62,284.8,21.98,6.02,816872,1180,0.4,0.28,640.59,108.91,49.99,17.43,1264.36,1357.43,2613.94,9808.91,3867.33,3866.34,19852.28,26433.27,1255.45,1344.55,2325.94,9922.92
10/04 19:07:53,,,,123.0,19592.0,17284.0,299.8,26.57,6.48,138.0,26740.0,14580.0,299.42,4.4,36.32,6.27,104.0,15594.0,273.5,30.16,6.96,816948,1272,0.43,0.25,654.0,112.0,51.14,17.69,1235.0,1066.0,2967.53,6952.99,3631.0,4111.0,17380.44,29886.82,1283.0,1408.0,2618.91,10330.15
10/04 19:07:55,,,,168.0,23066.0,25880.0,291.35,67.07,5.95,180.0,27962.0,24654.0,292.31,11.06,62.7,5.56,140.0,24776.0,311.9,26.31,6.57,817028,1320,0.45,0.3,651.0,114.0,51.78,18.07,1940.0,1732.0,7772.89,11505.42,4556.0,4947.0,22968.17,35260.16,1853.0,1792.0,6986.49,11877.01
10/04 19:07:57,,,,191.0,26524.0,29974.0,295.8,54.24,5.24,194.0,41854.0,19470.0,316.1,9.82,40.69,5.07,155.0,19954.0,290.49,44.59,6.45,817108,1400,0.43,0.28,650.0,107.0,49.22,17.16,1355.0,1912.0,2186.91,14422.11,5629.0,6489.0,29311.15,46931.66,1683.0,1993.0,4883.64,14578.0
10/04 19:07:59,,,,169.0,24818.0,22848.0,282.05,66.72,5.92,218.0,38086.0,24198.0,285.71,12.63,40.76,4.59,164.0,31444.0,291.51,66.34,6.1,817184,248,0.48,0.33,648.0,113.0,50.94,17.75,2043.0,2070.0,7202.9,14470.68,5435.0,5483.0,27719.55,40039.22,2234.0,1902.0,9324.63,12513.71
10/04 19:08:01,,,,159.0,22826.0,20040.0,269.6,83.72,6.29,171.0,28478.0,20280.0,285.13,12.39,93.81,5.85,168.0,23000.0,250.33,44.73,5.95,817260,332,0.38,0.3,654.0,115.0,51.08,18.15,1537.0,1841.0,2768.63,13505.91,5367.0,5233.0,28395.1,35556.0,1576.0,1963.0,2727.78,14712.9
10/04 19:08:04,,,,125.74,13823.76,24279.21,303.02,60.24,7.63,144.55,20924.75,25245.54,319.4,11.04,97.21,6.9,161.39,25653.47,310.61,32.51,5.79,817376,460,0.15,0.32,646.53,118.81,49.18,19.11,1810.89,1791.09,6850.62,12433.29,4593.07,4137.62,24889.81,29700.11,1602.97,1739.6,4741.5,12408.41
10/04 19:08:06,,,,185.15,29300.99,27386.14,306.17,56.24,5.39,176.24,28348.51,18916.83,268.19,10.75,54.43,5.66,153.47,22536.63,296.81,38.4,5.99,817452,536,0.17,0.32,645.54,113.86,50.43,18.1,1677.23,1858.42,5544.97,13667.8,4870.3,5739.6,25108.75,40995.36,1604.95,1539.6,5527.57,10956.17
10/04 19:08:08,,,,151.49,23598.02,21293.07,296.34,41.65,6.27,180.2,27910.89,20400.0,268.1,10.98,75.77,5.53,130.69,18299.01,285.71,23.2,6.48,817528,620,0.15,0.32,641.58,111.88,48.42,17.85,1493.07,1702.97,3541.74,12423.05,4969.31,5121.78,24980.47,35896.87,1346.53,1721.78,2085.19,12979.79
10/04 19:08:10,,,,146.0,17470.0,20152.0,257.68,31.12,6.46,206.0,32446.0,24272.0,275.33,12.59,39.62,4.9,138.0,25606.0,311.77,27.94,6.21,817604,648,0.17,0.32,641.0,112.0,49.17,17.94,1740.0,1895.0,5605.4,13442.6,5089.0,4813.0,26472.1,34031.17,1734.0,1912.0,5229.18,13420.14
10/04 19:08:12,,,,164.36,29180.2,20106.93,299.88,46.98,5.93,167.33,24792.08,21902.97,279.07,14.1,48.44,5.96,143.56,23938.61,320.81,54.63,6.43,817676,724,0.12,0.37,645.54,109.9,48.46,17.47,1822.77,1641.58,6227.61,10974.42,4553.47,5317.82,20315.13,38433.54,1533.66,1468.32,4605.95,10112.35
10/04 19:08:14,,,,143.56,15661.39,23366.34,271.85,37.97,5.72,178.22,29800.0,20132.67,280.18,13.02,62.24,5.59,117.82,14673.27,283.19,20.16,6.06,817756,776,0.2,0.37,641.58,108.91,50.97,16.96,1648.51,1572.28,5642.5,10958.78,4140.59,4494.06,20565.35,32418.26,1431.68,1367.33,3880.3,9306.57
10/04 19:08:16,,,,156.44,22950.5,16093.07,249.58,33.03,5.84,181.19,27340.59,24009.9,283.41,13.27,60.83,5.5,105.94,16386.14,286.95,20.7,6.54,817836,856,0.1,0.32,635.64,108.91,48.69,17.18,1551.49,1495.05,5021.07,10451.1,4376.24,4529.7,21574.53,31974.43,1281.19,1532.67,2545.19,11278.24
10/04 19:08:18,,,,168.32,23489.11,21039.6,264.55,40.69,5.86,194.06,30152.48,24758.42,282.96,12.1,44.63,5.14,167.33,23992.08,286.21,49.66,5.63,817912,940,0.15,0.35,639.6,111.88,51.21,17.6,1663.37,1869.31,5096.35,13348.35,5256.44,5577.23,27412.67,39230.62,1781.19,1988.12,5979.01,14039.1
10/04 19:08:20,,,,154.0,20558.0,21512.0,273.18,82.64,6.1,154.0,25858.0,19224.0,292.74,12.43,89.23,6.55,164.0,30594.0,331.66,55.34,5.93,817988,968,0.15,0.37,643.0,105.0,48.84,16.8,1529.0,2002.0,3950.14,14976.91,4973.0,4910.0,27164.79,35218.08,1719.0,1729.0,5849.39,12117.74
10/04 19:08:22,,,,185.15,26487.13,31481.19,313.09,41.9,5.39,181.19,36815.84,19471.29,310.66,6.81,35.94,5.02,167.33,25201.98,296.86,95.55,5.96,818056,1044,0.2,0.35,647.52,114.85,53.21,18.26,1832.67,2005.94,5489.12,14695.38,5735.64,6100.0,30806.81,44705.75,2055.45,2230.69,6784.49,16028.61
10/04 19:08:24,,,,103.96,11205.94,16596.04,267.43,96.29,7.15,178.22,30887.13,20534.65,288.53,11.41,86.46,5.6,138.61,22580.2,287.83,76.55,6.35,818140,1104,0.17,0.35,633.66,111.88,48.91,17.6,1528.71,1377.23,4801.0,9126.39,4177.23,4267.33,20112.99,29758.73,1540.59,1556.44,4421.83,10903.93
10/04 19:08:26,,,,150.5,24053.47,18328.71,281.62,33.24,6.26,181.19,27746.53,22617.82,277.97,14.3,36.16,5.51,168.32,22809.9,282.68,42.35,5.81,818216,1180,0.12,0.35,646.53,116.83,53.67,18.39,1505.94,1617.82,3904.07,11620.65,4578.22,5221.78,22482.24,38661.52,1600.99,1522.77,5018.43,10455.36
10/04 19:08:28,,,,138.0,17040.0,23438.0,293.32,35.41,6.88,196.0,35722.0,21656.0,292.74,12.83,58.42,5.14,174.0,21982.0,274.74,45.09,5.79,818296,1280,0.15,0.35,644.0,118.0,50.54,18.57,1574.0,1641.0,4876.66,11604.02,4871.0,5235.0,25718.67,39703.51,1701.0,1872.0,5643.38,13466.43
10/04 19:08:30,,,,114.85,17071.29,15530.69,283.86,21.79,6.09,160.4,26639.6,18471.29,281.25,13.56,87.11,6.22,115.84,14637.62,275.38,30.96,6.29,818372,1308,0.12,0.37,644.55,107.92,51.47,16.94,1294.06,1343.56,2868.27,9468.7,4131.68,4450.5,19013.48,30805.39,1301.98,1272.28,2915.5,8857.91
10/04 19:08:32,,,,111.88,17108.91,16055.45,296.42,21.27,6.96,178.22,29316.83,22992.08,293.51,11.8,90.84,5.6,140.59,14576.24,238.37,27.7,6.45,818444,1384,0.17,0.32,665.35,126.73,52.59,20.35,1461.39,1440.59,4071.12,10248.31,4084.16,4615.84,18294.93,33030.53,1503.96,1218.81,4886.81,8073.36
10/04 19:08:34,,,,179.21,23400.0,27893.07,286.22,63.77,5.45,168.32,28019.8,21930.69,296.76,11.94,49.62,5.93,162.38,28332.67,263.4,90.88,6.15,818524,244,0.2,0.37,662.38,126.73,53.84,20.1,2061.39,1964.36,7491.88,13295.86,4861.39,4934.65,25625.88,33538.54,1904.95,1880.2,6240.26,12726.31
10/04 19:08:36,,,,148.51,18279.21,22520.79,274.72,43.8,6.49,162.38,26766.34,23043.56,306.76,13.84,98.25,6.15,154.46,20829.7,265.09,28.37,6.35,818600,328,0.17,0.35,651.49,117.82,51.85,18.48,1725.74,2060.4,5479.58,14976.51,4961.39,4705.94,27939.89,32667.61,1674.26,1811.88,4948.22,12995.38
10/04 19:08:38,,,,145.0,23922.0,13960.0,261.26,24.53,6.34,186.0,28708.0,23704.0,281.78,11.74,55.17,5.42,117.0,15014.0,315.76,23.17,6.74,818672,448,0.15,0.37,653.0,118.0,51.85,18.6,1217.0,1498.0,1382.29,11343.18,4562.0,5318.0,22388.9,37918.23,1314.0,1504.0,2405.2,11058.44
10/04 19:08:40,,,,145.54,17059.41,19714.85,252.67,26.83,6.06,163.37,24172.28,21269.31,278.16,12.14,85.43,6.1,173.27,22128.71,259.6,68.25,5.75,818752,480,0.12,0.37,653.47,119.8,51.78,18.83,1438.61,1500.0,2983.21,10599.28,4569.31,4668.32,22476.84,32703.19,1669.31,1711.88,5413.35,11905.95
10/04 19:08:42,,,,145.54,18546.53,16689.11,242.1,33.22,5.88,160.4,24768.32,17843.56,265.67,14.08,57.04,6.22,170.3,19899.01,259.33,38.74,5.13,818824,556,0.17,0.32,643.56,119.8,50.54,18.36,1178.22,1678.22,1009.25,12520.3,4514.85,4778.22,24073.78,33630.09,1319.8,1529.7,2731.95,10832.27
10/04 19:08:44,,,,97.03,12243.56,14936.63,280.12,118.17,10.29,163.37,24164.36,23041.58,288.96,12.05,70.18,6.11,155.45,22667.33,254.2,38.11,6.19,818880,616,0.15,0.37,638.61,117.82,50.59,17.73,1433.66,1656.44,3154.06,11492.54,4193.07,4086.14,21940.52,26915.87,1598.02,1570.3,5066.13,10716.33
10/04 19:08:46,,,,144.55,16079.21,15932.67,221.45,103.97,6.9,122.77,16964.36,15075.25,260.97,13.4,107.95,8.13,86.14,8938.61,257.72,13.7,6.6,818996,700,0.17,0.35,644.55,116.83,50.28,17.9,1075.25,1154.46,1180.1,8595.57,3483.17,3246.53,18106.74,22371.32,1181.19,1262.38,2352.74,9299.29
10/04 19:08:48,,,,131.0,14938.0,19086.0,259.73,32.18,6.31,199.0,33364.0,19526.0,265.78,16.44,66.89,5.07,169.0,21484.0,246.05,62.18,5.96,818652,780,0.2,0.37,652.0,120.0,50.46,18.45,1373.0,1514.0,3682.63,10877.52,4359.0,4470.0,23691.66,33021.69,1442.0,1664.0,4331.48,12109.5
10/04 19:08:50,,,,172.28,26417.82,19948.51,269.14,38.26,5.79,170.3,29200.0,16229.7,266.77,17.87,100.74,5.85,122.77,15849.5,274.89,28.92,5.84,819132,816,0.12,0.37,645.54,119.8,49.62,17.86,1452.48,1436.63,4772.86,10242.97,4237.62,4811.88,22328.1,36953.68,1503.96,1605.94,4633.37,11587.05
10/04 19:08:52,,,,169.31,21677.23,24160.4,270.74,75.45,5.89,198.02,27512.87,26790.1,274.23,10.48,53.27,5.04,153.47,19912.87,278.54,31.61,5.98,819208,896,0.25,0.37,651.49,117.82,50.71,18.0,1512.87,1827.72,3960.62,13259.15,5083.17,5164.36,28081.96,37147.87,1643.56,2043.56,4777.55,14999.91
10/04 19:08:54,0,0,0,123.76,24378.22,17815.84,340.93,25.3,5.74,181.19,31823.76,24299.01,309.75,7.92,41.61,5.37,192.08,30346.53,332.28,61.3,5.19,819296,956,0.15,0.37,639.6,114.85,47.5,17.1,1322.77,1767.33,3110.61,13452.03,5207.92,6105.94,28758.27,45288.04,1308.91,1962.38,2487.13,15128.96
10/04 19:08:56,0,0,0,117.0,17178.0,15960.0,283.23,27.03,6.65,157.0,26522.0,20756.0,301.13,4.13,27.13,5.63,83.0,11382.0,323.42,14.58,6.23,819368,1032,0.12,0.35,649.0,118.0,49.86,17.65,1345.0,1309.0,4230.98,9558.87,3453.0,3992.0,17188.6,29866.47,1156.0,1049.0,2799.4,7500.15
10/04 19:08:58,,,,118.81,14340.59,18291.09,274.65,21.52,6.77,139.6,19718.81,22675.25,303.67,5.28,44.04,5.26,145.54,16116.83,255.33,35.66,5.81,819444,1120,0.12,0.32,651.49,118.81,49.6,18.27,1564.36,1413.86,5645.09,9841.79,3829.7,3868.32,19887.22,27834.64,1253.47,1372.28,2685.64,10028.55
10/04 19:09:00,,,,136.63,19267.33,20116.83,288.25,42.74,6.38,152.48,23310.89,20221.78,285.51,4.21,29.83,5.96,148.51,21600.0,274.23,45.02,6.09,819520,1148,0.12,0.32,644.55,118.81,50.07,18.05,1435.64,1432.67,4403.71,10046.19,4056.44,4337.62,21259.71,31435.13,1552.48,1531.68,5221.53,10922.46
10/04 19:09:02,,,,167.33,21768.32,23722.77,271.87,35.96,5.27,207.92,37328.71,25839.6,303.81,10.17,41.95,4.7,171.29,25463.37,273.61,48.65,5.77,819596,1224,0.17,0.35,641.58,119.8,48.52,18.36,1753.47,1794.06,6543.18,12817.38,5376.24,5725.74,29752.95,40862.61,1833.66,2201.98,6678.32,16174.11
10/04 19:09:04,,,,146.53,21758.42,22400.0,301.35,29.48,5.57,193.07,24003.96,29061.39,274.85,12.78,69.49,5.17,149.5,22142.57,286.68,36.83,5.99,819680,1284,0.2,0.32,658.42,118.81,49.91,18.07,1532.67,1789.11,4485.03,13011.48,4880.2,4708.91,27900.26,33859.55,1691.09,2025.74,5601.1,15017.42
10/04 19:09:06,,,,162.38,29502.97,19809.9,303.7,52.57,5.93,197.03,38011.88,22073.27,304.95,11.3,49.29,5.07,142.57,21045.54,302.64,34.17,5.87,819752,1356,0.15,0.32,645.54,118.81,48.49,18.05,1479.21,1859.41,4204.86,13798.1,4982.18,5979.21,26015.17,45233.16,1578.22,1660.4,5416.65,11990.24
10/04 19:09:08,,,,176.0,28526.0,22772.0,291.47,57.72,5.73,181.0,31894.0,24388.0,310.95,13.09,89.92,5.57,149.0,18914.0,222.4,28.55,5.79,819832,1436,0.17,0.32,646.0,116.0,49.0,17.97,1270.0,1832.0,2192.55,13914.55,5175.0,5094.0,29211.91,37737.09,1425.0,1899.0,3324.56,14321.63
10/04 19:09:10,,,,182.18,30120.79,24760.4,301.25,52.76,5.48,197.03,34588.12,24833.66,301.59,11.52,51.39,5.07,182.18,21578.22,278.14,60.99,5.48,819904,276,0.2,0.37,646.53,120.79,50.9,18.4,1495.05,1971.29,3703.5,14815.42,5305.94,6396.04,28465.75,47357.19,1532.67,1874.26,4319.25,13867.46
10/04 19:09:12,,,,162.38,20449.5,24110.89,274.43,36.92,5.8,188.12,34734.65,24566.34,315.23,12.64,47.96,5.3,181.19,31944.55,321.11,36.91,5.5,819956,332,0.17,0.37,647.52,117.82,49.68,17.78,1746.53,2070.3,6253.03,15424.54,5238.61,5634.65,29909.97,41112.16,1739.6,1917.82,6283.96,14159.38
10/04 19:09:14,,,,184.16,26708.91,26980.2,291.54,55.48,5.09,174.26,35532.67,20889.11,323.78,5.04,28.35,5.06,165.35,24655.45,304.9,36.1,5.78,820056,448,0.22,0.35,643.56,116.83,48.73,17.92,1535.64,2057.43,4391.33,15587.16,5270.3,5995.05,28591.01,44460.03,1398.02,1712.87,3632.31,12788.89
10/04 19:09:16,,,,118.0,18124.0,13848.0,270.95,29.68,6.41,178.0,29326.0,20270.0,278.63,9.93,30.56,5.66,118.0,17246.0,296.66,29.31,6.85,820136,532,0.22,0.37,654.0,118.0,50.65,17.87,1345.0,1293.0,3989.73,9065.84,3748.0,4418.0,18643.09,32808.35,1362.0,1278.0,3933.7,8938.0
10/04 19:09:18,,,,147.06,17700.0,24125.49,284.41,46.95,5.73,191.18,35327.45,25313.73,317.2,8.22,37.07,5.09,130.39,18035.29,289.92,38.97,6.02,820208,608,0.25,0.4,647.06,117.65,49.62,17.87,1482.35,1570.59,4697.56,11346.08,4751.96,5026.47,26780.91,36506.25,1645.1,1955.88,5509.24,14738.07
10/04 19:09:20,,,,175.0,25624.0,25414.0,291.65,35.21,5.22,198.0,28450.0,29722.0,293.8,9.94,44.45,5.09,177.0,29318.0,263.46,73.27,5.69,820288,648,0.27,0.4,660.0,120.0,51.6,18.0,1839.0,2045.0,6501.55,14891.83,5163.0,5079.0,28342.23,36121.04,1881.0,1834.0,7125.59,12957.84
10/04 19:09:22,,,,136.63,16514.85,22390.1,284.74,32.67,5.74,181.19,27409.9,23441.58,280.66,13.83,57.1,5.5,144.55,26237.62,314.84,45.29,6.02,820364,724,0.25,0.4,652.48,120.79,51.33,18.65,1528.71,1668.32,4805.59,12311.86,4462.38,4476.24,24590.3,31947.43,1850.5,1643.56,7564.27,11637.88
10/04 19:09:24,,,,168.32,25324.75,21055.45,275.55,62.91,5.9,183.17,30170.3,23281.19,291.82,12.5,70.94,5.45,159.41,21170.3,286.61,39.55,6.01,820440,780,0.3,0.3,654.46,117.82,51.54,18.21,1469.31,1769.31,4154.83,13025.05,5033.66,5524.75,26479.59,40193.78,1459.41,1753.47,3816.72,13053.86
10/04 19:09:26,,,,148.51,16603.96,26093.07,287.49,55.46,6.07,179.21,30564.36,16083.17,260.3,11.66,59.73,5.57,155.45,23095.05,283.86,36.07,6.0,820516,856,0.25,0.35,646.53,123.76,51.71,18.96,1664.36,1763.37,5935.41,12790.66,4359.41,4851.49,22657.08,35210.31,1543.56,1401.98,5372.96,9779.97
10/04 19:09:28,,,,176.0,30752.0,19278.0,284.26,39.59,5.61,171.0,20244.0,27964.0,281.92,11.15,92.8,5.89,179.0,23638.0,243.5,35.77,5.09,820596,936,0.3,0.37,652.0,115.0,52.21,17.43,1615.0,1786.0,5228.58,13095.49,4804.0,5104.0,25332.09,35845.49,1433.0,1588.0,3766.29,11515.49
10/04 19:09:30,,,,90.1,10752.48,16362.38,300.95,17.25,6.99,186.14,26239.6,22140.59,259.91,12.86,64.21,5.36,164.36,22590.1,314.88,51.45,5.6,820672,976,0.27,0.35,642.57,116.83,49.9,17.97,1390.1,1621.78,3972.98,11960.93,4340.59,4647.52,23395.47,33411.09,1290.1,1518.81,2917.77,11326.98
10/04 19:09:32,,,,137.62,17811.88,27538.61,329.53,43.37,6.46,176.24,25972.28,20077.23,261.29,12.21,90.37,5.66,168.32,23150.5,284.4,42.52,5.86,820752,1056,0.3,0.42,631.68,112.87,50.84,16.99,1628.71,1719.8,5663.14,12136.48,4407.92,4758.42,23385.09,34848.94,1656.44,1713.86,6091.66,12216.29
10/04 19:09:34,,,,153.47,23851.49,19859.41,284.83,41.05,6.32,208.91,37291.09,25584.16,300.97,13.78,44.72,4.78,162.38,19047.52,274.16,34.66,5.71,820828,1108,0.25,0.37,642.57,118.81,50.57,18.27,1586.14,1867.33,4997.47,13795.48,4783.17,5451.49,25710.98,43198.94,1477.23,1633.66,4501.83,11684.89
10/04 19:09:36,,,,147.52,20792.08,25489.11,313.72,99.98,6.77,176.24,27881.19,17384.16,256.84,12.17,99.61,5.66,146.53,23081.19,294.34,28.32,6.06,820904,1184,0.27,0.35,649.5,116.83,53.53,17.69,1663.37,1536.63,6212.06,10839.6,4219.8,4685.15,21922.2,34699.4,1535.64,1572.28,4882.01,11294.28
10/04 19:09:38,,,,167.0,25398.0,22884.0,289.11,80.1,6.03,182.0,25766.0,25930.0,284.04,13.38,74.82,5.53,153.0,20178.0,306.9,99.67,6.58,820980,1260,0.25,0.37,647.0,123.0,50.88,18.69,1630.0,1726.0,5365.59,12519.95,4817.0,5278.0,26729.87,39607.58,1628.0,1894.0,5547.79,13893.2
