date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 18:24:37,,,,159.0,27398.0,23510.0,320.18,30.13,5.8,178.0,25754.0,30282.0,314.81,13.48,95.68,5.62,172.0,25726.0,301.48,74.95,5.82,790980,1124,0.38,0.43,643.0,118.0,49.39,18.72,1669.0,2051.0,5226.41,15357.08,5617.0,5551.0,32490.24,39781.22,1474.0,2167.0,3729.18,16669.84
10/04 18:24:38,,,,206.93,29734.65,34924.75,312.47,58.79,4.82,179.21,29756.44,26996.04,316.69,12.44,65.47,5.57,177.23,25273.27,319.41,67.25,5.63,791024,1168,2.31,0.27,648.51,121.78,50.71,19.7,1577.23,2005.94,4469.42,15067.69,5502.97,6263.37,30899.54,46364.48,1701.98,2087.13,6212.13,15696.77
10/04 18:24:39,,,,164.0,23252.0,24578.0,291.65,34.38,5.89,213.0,31544.0,30298.0,290.34,12.16,68.23,4.69,170.0,26746.0,274.53,48.48,5.62,791028,1140,0.4,0.35,635.0,113.0,48.02,17.82,1747.0,2146.0,5847.42,16060.2,5674.0,5304.0,33213.23,37489.52,1735.0,2255.0,5416.64,16955.34
10/04 18:24:40,,,,176.24,22794.06,31297.03,306.92,85.99,5.66,185.15,29910.89,28360.4,314.73,11.93,74.83,5.39,187.13,28158.42,311.4,72.66,5.33,791100,1212,0.37,0.32,637.62,118.81,48.67,18.79,1713.86,2282.18,5424.42,17210.94,5697.03,5430.69,34101.31,41869.53,1658.42,2274.26,4924.04,17269.23
10/04 18:24:41,,,,139.0,18648.0,21838.0,291.27,44.76,5.45,189.0,26812.0,21246.0,254.28,12.89,44.58,5.3,137.0,21396.0,299.91,36.89,5.96,791136,1248,0.15,0.35,640.0,114.0,48.7,18.11,1553.0,1347.0,5506.46,9270.08,4146.0,4544.0,21547.35,32919.41,1445.0,1624.0,4027.29,11867.17
10/04 18:24:42,,,,137.62,19346.53,16621.78,261.35,29.05,5.76,162.38,19592.08,24196.04,269.67,10.74,80.18,6.15,163.37,29483.17,273.87,41.58,5.83,791176,1300,0.45,0.27,652.48,115.84,51.07,18.35,1778.22,1820.79,6614.18,13069.95,4198.02,4062.38,22589.18,27650.15,1658.42,1456.44,6115.89,9614.93
10/04 18:24:43,,,,139.0,21020.0,19742.0,293.25,31.07,6.39,180.0,21902.0,32050.0,299.73,12.11,53.96,5.56,151.0,28114.0,332.25,31.56,6.09,791208,1336,0.15,0.35,643.0,118.0,49.64,18.6,1961.0,2107.0,7369.79,15354.08,4969.0,4628.0,28874.62,32600.41,1759.0,1884.0,6299.99,13487.45
10/04 18:24:44,,,,176.24,24998.02,31570.3,320.98,76.86,5.66,168.32,27247.52,22118.81,293.29,11.74,61.75,5.93,156.44,26485.15,276.51,48.91,6.14,791252,1176,0.47,0.3,642.57,119.8,48.52,19.32,1789.11,1827.72,6829.24,13073.2,4939.6,4993.07,27879.81,35174.43,1692.08,1989.11,5607.3,14636.74
10/04 18:24:45,,,,175.0,19000.0,35556.0,311.75,60.06,5.71,165.0,28882.0,23664.0,318.46,11.99,80.82,6.06,176.0,23664.0,296.58,39.99,5.68,791288,1216,0.25,0.35,649.0,125.0,48.31,19.58,1573.0,2138.0,4450.41,16294.94,5123.0,4981.0,29739.74,38327.54,1848.0,1793.0,7281.89,12923.69
10/04 18:24:46,,,,158.0,17892.0,27046.0,284.42,45.39,6.08,185.0,35786.0,21118.0,307.59,12.77,87.29,5.45,143.0,22126.0,302.85,81.06,6.34,791332,1260,0.42,0.25,642.0,120.0,51.0,18.23,1761.0,1658.0,6994.74,11774.84,4328.0,5010.0,22389.89,37796.33,1672.0,1502.0,6496.54,10521.81
10/04 18:24:47,,,,146.0,20306.0,23024.0,296.78,36.9,5.95,177.0,28310.0,24746.0,299.75,12.53,65.6,5.65,185.0,22236.0,276.32,46.31,5.41,791364,1364,0.15,0.33,641.0,119.0,48.15,18.39,1594.0,1854.0,5158.95,13719.87,4849.0,5395.0,26107.88,39452.93,1422.0,1700.0,3498.89,12481.22
10/04 18:24:48,,,,114.85,14611.88,19990.1,301.28,22.94,6.59,159.41,26578.22,21891.09,304.06,12.19,85.27,6.25,145.54,20730.69,318.46,38.91,6.17,791408,1408,0.37,0.25,631.68,116.83,48.34,17.69,1302.97,1599.01,3025.27,11970.29,4352.48,4597.03,23052.57,33785.96,1417.82,1545.54,4147.49,11552.96
10/04 18:24:49,,,,188.0,22690.0,27724.0,268.16,46.09,5.29,149.0,23208.0,18330.0,278.78,7.53,50.92,5.7,168.0,24242.0,275.39,36.01,5.87,791436,336,0.18,0.38,623.0,119.0,47.26,18.18,1646.0,1689.0,5993.77,11965.63,4557.0,4798.0,24296.26,34370.41,1735.0,1730.0,6345.37,12303.13
10/04 18:24:50,,,,160.4,23863.37,23441.58,294.93,45.75,5.49,179.21,27491.09,19762.38,263.68,9.56,59.61,5.56,139.6,23374.26,271.63,24.95,5.81,791484,388,0.4,0.27,627.72,121.78,50.28,18.96,1666.34,1493.07,6393.84,10306.01,4267.33,4663.37,22742.11,33288.88,1638.61,1675.25,5963.12,11986.45
10/04 18:24:51,,,,184.0,24090.0,27238.0,278.96,69.53,5.43,192.0,31832.0,19992.0,269.92,12.59,38.51,5.21,176.0,25348.0,277.38,51.65,5.68,791484,388,0.15,0.38,623.0,121.0,46.75,18.31,1562.0,1808.0,5043.33,13281.03,4980.0,5424.0,26432.88,39873.79,1641.0,1817.0,5703.76,12942.66
10/04 18:24:52,,,,150.5,24596.04,21497.03,306.28,48.97,6.25,170.3,27358.42,23275.25,297.33,13.98,91.03,5.86,150.5,19392.08,294.58,41.1,5.69,791560,488,0.42,0.22,629.7,116.83,48.59,17.69,1330.69,1610.89,3326.29,11977.43,4571.29,5240.59,25208.97,39075.44,1341.58,1756.44,3226.17,13358.01
10/04 18:24:53,,,,168.0,19630.0,26234.0,273.0,38.81,5.52,174.0,28920.0,28212.0,328.34,13.32,78.29,5.75,127.0,19736.0,274.8,24.87,6.48,791596,528,0.15,0.33,632.0,120.0,50.58,18.2,1601.0,1688.0,5280.37,12305.9,4636.0,4541.0,26348.93,32185.13,1534.0,1867.0,4604.58,13889.98
10/04 18:24:54,,,,154.46,15740.59,22316.83,246.4,55.29,5.76,191.09,30263.37,27859.41,304.17,13.19,84.51,5.22,174.26,29726.73,300.53,42.89,5.28,791636,512,0.4,0.35,639.6,116.83,49.25,17.74,1774.26,1902.97,6358.29,13682.95,4725.74,4883.17,26091.87,34677.53,1611.88,1779.21,5257.39,12695.86
10/04 18:24:55,,,,151.0,21692.0,26980.0,322.33,44.28,5.87,179.0,31502.0,25190.0,316.72,11.34,62.3,5.38,155.0,20794.0,313.43,36.92,5.83,791672,548,0.18,0.33,632.0,120.0,47.35,18.45,2024.0,1671.0,9292.77,11469.38,4890.0,5549.0,26475.07,40901.32,1974.0,2049.0,7882.96,14869.6
10/04 18:24:56,,,,170.0,23784.0,25942.0,292.51,47.42,5.77,130.0,16422.0,20906.0,287.14,5.49,49.12,6.32,167.0,29514.0,328.59,72.56,5.84,791712,588,0.37,0.3,645.0,118.0,49.75,18.12,1752.0,1492.0,6995.75,10267.94,4293.0,4570.0,22706.9,33121.68,1607.0,1664.0,5552.69,12054.0
10/04 18:24:57,,,,177.0,21438.0,29080.0,285.41,56.71,5.65,177.0,26896.0,21848.0,275.39,7.79,41.02,5.28,158.0,20096.0,266.75,35.35,5.8,791748,644,0.15,0.35,637.0,119.0,50.82,17.93,1580.0,1653.0,5169.83,11877.18,4586.0,4980.0,24238.54,35552.2,1505.0,1706.0,4535.4,12587.86
10/04 18:24:58,,,,148.51,17847.52,22504.95,271.71,44.34,5.95,179.21,32445.54,21625.74,301.72,11.46,51.97,5.56,124.75,20869.31,317.71,36.34,6.37,791792,688,0.37,0.25,629.7,114.85,47.95,17.56,1759.41,1813.86,6857.48,13072.64,4727.72,4877.23,26247.13,34880.28,1566.34,1658.42,5023.28,11893.41
10/04 18:24:59,,,,170.0,21662.0,27758.0,290.71,42.42,5.79,165.0,25822.0,21406.0,286.23,9.69,48.28,6.06,128.0,23018.0,316.84,27.47,6.38,791796,652,0.15,0.35,629.0,122.0,47.2,18.83,1675.0,1631.0,6091.43,11626.77,4196.0,4556.0,22221.11,32839.23,1781.0,1662.0,7224.41,11748.48
10/04 18:25:00,,,,139.6,17546.53,23528.71,294.23,42.75,6.7,168.32,23849.5,23853.47,283.41,11.87,67.36,5.92,160.4,29386.14,295.6,50.21,5.96,791868,724,0.4,0.25,633.66,117.82,48.44,17.76,1468.32,1942.57,3998.36,14600.48,4937.62,4303.96,28773.9,29772.66,1806.93,1887.13,6880.05,13762.24
10/04 18:25:01,,,,134.0,13150.0,24290.0,279.4,29.19,6.72,186.0,32016.0,21406.0,287.22,12.11,68.52,5.38,186.0,32448.0,309.49,49.77,5.38,791900,756,0.15,0.33,643.0,114.0,51.01,17.36,1769.0,2082.0,6412.13,15460.33,4843.0,4950.0,27615.38,35494.62,1733.0,1705.0,6554.39,12148.14
10/04 18:25:02,,,,159.41,23087.13,23077.23,289.6,34.02,6.14,176.24,30479.21,22089.11,298.28,12.14,62.59,5.66,146.53,24895.05,313.65,85.86,6.61,791952,876,0.42,0.3,633.66,119.8,48.02,18.36,1555.45,1823.76,4810.67,13481.43,4571.29,5177.23,24914.61,37941.86,1399.01,1500.0,3930.03,10896.7
10/04 18:25:03,,,,168.0,27184.0,27168.0,323.52,53.67,5.95,165.0,32714.0,18946.0,313.09,13.82,66.65,6.06,154.0,26858.0,319.48,46.48,5.69,791992,916,0.15,0.33,632.0,114.0,47.71,17.13,1954.0,1643.0,9012.15,11190.4,4524.0,5505.0,24168.2,41510.46,1527.0,1769.0,4819.42,13190.89
10/04 18:25:04,,,,150.0,18356.0,19896.0,255.01,41.07,6.69,183.0,29384.0,21996.0,280.77,13.03,113.9,5.51,105.0,16186.0,294.93,22.98,7.01,792032,908,0.37,0.3,648.0,122.0,49.72,18.83,1700.0,1407.0,6759.5,9524.62,4010.0,4384.0,19781.58,31604.96,1324.0,1355.0,3448.72,9802.46
10/04 18:25:05,,,,109.0,16206.0,18440.0,317.85,32.26,5.82,176.0,33040.0,20730.0,305.51,11.43,56.08,5.68,149.0,20924.0,265.77,46.37,6.04,792068,944,0.15,0.3,639.0,115.0,51.07,17.45,1412.0,1603.0,3821.56,12019.07,4281.0,4746.0,22401.27,34300.45,1364.0,1435.0,3866.58,10488.72
10/04 18:25:06,,,,146.53,16562.38,18114.85,236.65,31.64,6.32,185.15,29049.5,24245.54,287.85,12.04,50.05,5.39,145.54,19271.29,296.39,27.2,5.94,792108,984,0.35,0.27,632.67,115.84,49.99,17.61,1444.55,1725.74,4354.65,12593.06,4436.63,4887.13,23302.0,35092.9,1349.5,1461.39,3669.42,10451.99
10/04 18:25:07,,,,152.0,18214.0,22610.0,268.58,31.39,6.32,163.0,25270.0,18472.0,268.36,13.48,73.8,6.13,156.0,17822.0,273.58,37.92,5.83,792144,1020,0.15,0.35,638.0,121.0,49.05,18.52,1320.0,1507.0,3280.12,11025.26,4160.0,4732.0,20936.74,34514.04,1540.0,1422.0,5354.87,9857.03
10/04 18:25:08,,,,167.33,28942.57,19130.69,287.3,68.65,5.96,169.31,25087.13,18904.95,259.84,13.79,90.18,5.89,137.62,18990.1,282.92,30.98,5.76,792184,1060,0.45,0.22,646.53,118.81,50.64,18.17,1425.74,1515.84,3992.98,11115.65,4211.88,4848.51,21449.85,37338.89,1374.26,1506.93,3924.86,10995.02
10/04 18:25:09,,,,177.0,29420.0,22618.0,294.0,49.99,5.65,165.0,20904.0,24310.0,274.02,11.15,92.12,6.06,160.0,27942.0,289.62,36.4,5.89,792220,1064,0.13,0.4,650.0,123.0,52.61,18.92,1685.0,1981.0,5284.41,14558.31,4893.0,4903.0,27920.13,34458.71,1801.0,1867.0,6703.9,13286.6
10/04 18:25:10,,,,152.48,19510.89,24425.74,288.16,85.41,6.54,169.31,27475.25,24730.69,308.35,9.57,51.33,5.82,176.24,30021.78,320.83,47.9,5.66,792264,1108,0.37,0.3,635.64,115.84,49.57,17.63,1607.92,2006.93,4963.57,15091.23,5235.64,5287.13,29419.75,37385.89,1558.42,1878.22,4480.02,13989.54
10/04 18:25:11,,,,186.0,29132.0,28958.0,312.31,46.86,5.38,176.0,28178.0,17756.0,260.99,13.14,52.92,5.68,179.0,23272.0,317.27,41.0,5.12,792296,1140,0.15,0.33,646.0,121.0,49.68,18.31,1490.0,1488.0,4763.34,10333.8,4806.0,5990.0,24769.88,45581.09,1868.0,2006.0,7106.86,14607.29
10/04 18:25:12,,,,168.0,23428.0,24738.0,286.7,88.43,6.0,156.0,21056.0,23710.0,286.96,12.03,110.08,6.46,158.0,25672.0,278.04,47.23,6.35,792340,1188,0.37,0.27,649.0,119.0,51.32,18.39,1616.0,1827.0,5236.65,13419.65,4824.0,4625.0,27114.25,31988.87,1520.0,1773.0,4340.34,12889.41
10/04 18:25:13,,,,158.0,22900.0,24462.0,299.76,70.32,6.33,192.0,27974.0,21420.0,257.26,11.26,51.97,5.21,160.0,25594.0,305.99,34.57,5.51,792372,1220,0.13,0.35,650.0,121.0,53.06,18.52,1741.0,1955.0,5820.4,14472.64,4543.0,5201.0,22957.75,37512.52,1718.0,1378.0,6602.46,8881.57
10/04 18:25:14,,,,175.25,21198.02,27091.09,275.55,83.36,5.69,194.06,30643.56,26821.78,296.12,13.1,47.01,5.14,161.39,20275.25,302.72,49.15,5.87,792416,1216,0.37,0.35,637.62,115.84,49.88,17.63,1416.83,1788.12,3620.18,13320.59,5251.49,5400.99,29255.48,40643.64,1671.29,2122.77,5414.12,16127.91
10/04 18:25:15,,,,168.0,24438.0,23660.0,286.3,76.77,5.95,153.0,25140.0,21922.0,307.59,13.23,76.77,6.54,192.0,28022.0,295.49,55.45,5.21,792452,1252,0.18,0.35,650.0,118.0,50.22,17.87,1382.0,2045.0,2789.87,15772.56,5183.0,5425.0,29711.96,39023.5,1525.0,1818.0,4409.02,13496.68
10/04 18:25:16,,,,154.46,21958.42,26728.71,315.22,91.58,6.46,165.35,32867.33,17142.57,302.46,11.67,91.39,6.03,141.58,23922.77,292.45,28.67,6.3,792492,1292,0.45,0.27,656.44,121.78,52.25,18.71,1633.66,1925.74,4665.64,14350.61,4694.06,4956.44,25730.67,37016.41,1557.43,1611.88,5102.64,11634.34
10/04 18:25:17,,,,146.0,22732.0,21274.0,301.41,29.09,6.08,155.0,20152.0,21360.0,267.82,11.43,48.22,6.46,119.0,18874.0,265.23,22.38,6.63,792528,1328,0.15,0.35,652.0,117.0,52.8,17.6,1628.0,1299.0,6254.27,8596.0,3458.0,3838.0,16707.91,28001.84,1593.0,1190.0,6114.76,7583.36
10/04 18:25:18,,,,154.46,18772.28,26976.24,296.19,31.37,5.81,149.5,23934.65,14677.23,258.26,13.17,78.93,6.68,92.08,16790.1,325.85,17.34,6.11,792568,1384,0.42,0.22,643.56,119.8,50.77,18.33,1699.01,1549.5,6800.23,10740.92,3926.73,3949.5,21267.99,28307.2,1493.07,1455.45,4701.26,10381.44
10/04 18:25:19,,,,123.0,18724.0,18982.0,306.55,26.2,6.23,158.0,21680.0,19918.0,263.28,12.56,113.41,6.33,141.0,26524.0,273.8,22.18,6.22,792572,1152,0.13,0.35,649.0,119.0,51.36,18.39,1553.0,1221.0,5624.47,8213.58,3593.0,3779.0,18284.9,26518.96,1599.0,1462.0,5831.63,10250.98
10/04 18:25:20,,,,126.73,17960.4,17742.57,281.72,27.02,5.71,168.32,27237.62,20091.09,281.19,12.05,90.85,5.92,116.83,15081.19,277.85,21.1,6.54,792612,1192,0.4,0.25,655.45,120.79,51.02,18.44,1360.4,1794.06,3286.44,13675.63,4374.26,4439.6,24074.36,31609.63,1274.26,1428.71,2867.76,10328.75
10/04 18:25:21,,,,145.0,15996.0,25592.0,286.81,36.89,6.61,169.0,26250.0,21972.0,285.34,11.76,49.49,5.92,189.0,22404.0,242.28,42.11,5.16,792680,1260,0.08,0.38,649.0,116.0,53.56,17.74,1584.0,1447.0,5086.48,9960.05,4282.0,4610.0,21803.86,33166.77,1679.0,1692.0,5966.1,12054.43
10/04 18:25:22,,,,121.0,19846.0,12038.0,263.5,37.55,5.36,157.0,22202.0,23936.0,293.87,11.72,79.25,6.41,100.0,16376.0,238.36,23.97,6.0,792720,1304,0.4,0.2,656.0,122.0,52.12,18.58,1070.0,1259.0,1505.79,9318.18,3674.0,3586.0,19412.01,25018.41,1167.0,1358.0,2381.62,10023.78
10/04 18:25:23,,,,117.0,16592.0,19820.0,311.21,36.45,6.31,173.0,33534.0,21794.0,319.82,12.03,59.64,5.08,148.0,20730.0,320.38,37.11,5.68,792752,1368,0.13,0.33,632.0,110.0,49.43,16.52,1550.0,1751.0,4841.62,13012.03,4716.0,5227.0,26003.47,38775.47,1545.0,1601.0,5360.79,11713.95
10/04 18:25:24,,,,131.68,18029.7,20928.71,295.85,34.29,6.15,140.59,19938.61,21948.51,297.93,9.28,98.81,6.39,142.57,22986.14,295.01,89.38,6.09,792800,300,0.42,0.25,640.59,114.85,49.81,17.77,1315.84,1675.25,3289.06,12754.29,4032.67,3937.62,22517.85,28807.42,1253.47,1452.48,2951.56,10861.31
10/04 18:25:25,,,,81.0,12678.0,10118.0,281.43,15.26,5.99,98.0,20048.0,11400.0,320.9,2.15,23.87,5.74,72.0,14258.0,333.28,22.93,7.11,792828,336,0.13,0.3,647.0,123.0,52.66,18.9,941.0,978.0,974.61,7276.29,2943.0,2967.0,14908.06,21444.9,1018.0,1025.0,1826.95,7532.2
10/04 18:25:26,,,,81.19,11229.7,13792.08,308.2,18.65,6.62,85.15,15615.84,9827.72,298.81,1.95,22.92,6.52,57.43,9425.74,274.55,27.0,6.69,792876,384,0.32,0.17,637.62,113.86,49.21,17.05,926.73,766.34,1250.81,5379.47,2622.77,2332.67,13120.19,16762.28,1191.09,1032.67,3296.42,7546.23
10/04 18:25:27,,,,130.0,16420.0,20718.0,285.68,30.72,6.38,153.0,22218.0,17866.0,261.99,6.3,40.77,5.8,167.0,23882.0,248.46,48.0,5.66,793280,420,0.15,0.35,645.0,117.0,50.99,18.01,1483.0,1577.0,4399.66,11347.4,4226.0,4090.0,23041.35,28413.27,1444.0,1614.0,4216.53,11773.9
10/04 18:25:28,,,,109.9,14867.33,12166.34,245.98,98.03,9.08,119.8,20215.84,15623.76,299.16,3.56,28.48,6.67,79.21,10122.77,277.73,18.14,7.36,793296,504,0.45,0.25,642.57,115.84,50.25,17.63,1482.18,987.13,5504.16,6341.26,3049.5,3299.01,15081.14,23665.76,1251.49,1110.89,3276.69,7862.81
10/04 18:25:29,,,,197.0,27744.0,28050.0,283.22,53.98,5.08,156.0,27750.0,16634.0,284.51,12.76,77.98,6.41,162.0,27192.0,311.94,43.25,5.82,792972,500,0.2,0.43,638.0,117.0,50.87,17.55,1773.0,1614.0,7290.11,11214.78,4598.0,5395.0,24227.92,39793.29,1622.0,1811.0,5700.53,13368.97
10/04 18:25:30,,,,171.0,25688.0,22036.0,279.09,67.17,5.48,148.0,23724.0,15070.0,262.12,13.12,81.12,6.8,151.0,18342.0,251.05,25.02,5.99,793044,552,0.45,0.3,658.0,118.0,51.75,18.4,1405.0,1365.0,4090.41,9845.22,3878.0,4565.0,19394.31,33814.23,1253.0,1309.0,2910.3,9390.22
10/04 18:25:31,,,,187.0,31586.0,22510.0,289.28,41.71,5.16,188.0,27774.0,26632.0,289.39,14.07,41.86,5.32,111.0,13738.0,263.14,91.45,9.02,793444,588,0.13,0.33,642.0,121.0,50.95,18.29,1352.0,1763.0,2786.33,13329.72,4529.0,5140.0,24961.51,37731.7,1595.0,1679.0,5343.21,12089.99
10/04 18:25:32,,,,155.45,19017.82,24744.55,281.53,46.92,6.22,163.37,25568.32,21720.79,289.47,19.34,87.56,6.11,160.4,18500.99,275.9,59.27,6.22,793484,628,0.55,0.3,645.54,121.78,50.26,18.61,1294.06,1496.04,2773.33,11081.45,4526.73,4818.81,25095.62,34744.88,1474.26,1845.54,4187.93,13898.07
10/04 18:25:33,,,,176.0,30142.0,22438.0,298.75,51.85,5.68,166.0,25654.0,22452.0,289.8,18.88,170.85,6.02,173.0,19108.0,257.1,82.39,5.77,793140,668,0.18,0.35,633.0,113.0,50.18,17.17,1522.0,1751.0,4415.39,13087.98,4614.0,5232.0,25438.78,39781.14,1459.0,1563.0,4703.91,11462.24
10/04 18:25:34,,,,156.44,19819.8,26685.15,297.28,76.92,6.38,173.27,28271.29,22938.61,295.55,14.02,57.72,5.76,141.58,18631.68,297.87,42.94,5.73,793184,644,0.42,0.3,641.58,118.81,50.77,18.17,1524.75,1580.2,4779.23,11418.32,4419.8,4925.74,23830.64,36169.63,1518.81,1684.16,4773.12,12351.49
10/04 18:25:35,,,,169.0,22802.0,26598.0,292.31,75.65,5.92,159.0,20386.0,23928.0,278.7,12.82,102.55,6.29,142.0,23938.0,286.11,35.08,5.61,793212,672,0.15,0.33,644.0,123.0,50.05,18.92,1674.0,1913.0,5517.69,14028.46,4423.0,4126.0,25328.55,30239.34,1794.0,1677.0,7271.31,11773.09
10/04 18:25:36,,,,169.31,24615.84,23362.38,283.38,56.73,5.89,177.23,29992.08,21663.37,291.46,11.18,84.08,5.63,118.81,21869.31,328.1,38.82,6.34,793256,716,0.4,0.27,640.59,119.8,51.43,18.33,1526.73,1723.76,4692.23,12728.06,4746.53,4919.8,25767.1,36213.65,1529.7,1783.17,5068.05,13219.62
10/04 18:25:37,,,,160.0,25538.0,21994.0,297.07,81.33,6.25,197.0,30722.0,22982.0,272.61,11.45,38.32,5.08,161.0,25062.0,308.36,33.73,5.76,793288,748,0.13,0.33,636.0,119.0,50.08,18.16,1683.0,1981.0,5532.64,14601.81,5059.0,5588.0,27496.74,40822.35,1507.0,1712.0,4645.51,12299.23
10/04 18:25:38,,,,170.3,22253.47,27368.32,291.38,83.98,5.86,150.5,22017.82,22039.6,292.75,6.7,73.42,5.98,158.42,20465.35,312.29,38.63,6.3,793336,820,0.35,0.32,637.62,115.84,48.87,17.61,1617.82,1833.66,5304.1,13403.46,4774.26,5192.08,25481.15,37072.25,1579.21,1638.61,5484.43,11739.64
10/04 18:25:39,,,,141.0,12296.0,25326.0,266.82,88.69,7.09,167.0,23678.0,24158.0,286.44,7.36,40.48,5.78,171.0,29334.0,290.08,105.31,5.85,793372,824,0.35,0.3,641.0,120.0,49.67,18.5,1746.0,1777.0,6586.1,12660.79,4470.0,4046.0,24967.53,27924.15,1641.0,1809.0,5617.11,12995.13
10/04 18:25:40,,,,152.0,21362.0,23398.0,294.47,88.82,6.63,150.0,20718.0,22742.0,289.73,5.09,37.74,5.72,172.0,24658.0,268.74,51.87,5.86,793412,864,0.45,0.27,643.0,121.0,49.47,18.54,1398.0,1936.0,2973.71,14692.92,5028.0,4762.0,28507.07,32681.37,1482.0,1775.0,4334.53,13238.4
10/04 18:25:41,,,,180.0,24022.0,26754.0,282.09,34.47,5.56,166.0,23838.0,20236.0,265.51,10.73,35.23,6.03,149.0,21532.0,287.79,77.46,6.3,793448,900,0.18,0.3,639.0,120.0,50.02,18.23,1421.0,1679.0,3987.16,12227.47,4564.0,4750.0,24544.58,34707.04,1702.0,1750.0,6236.04,12346.57
10/04 18:25:42,,,,158.42,17528.71,27641.58,285.14,96.93,5.99,181.19,26766.34,21570.3,266.78,11.95,62.78,5.51,143.56,22813.86,306.97,45.5,6.77,793484,940,0.4,0.25,646.53,116.83,49.14,18.14,1602.97,1674.26,5391.2,11926.23,4674.26,4666.34,25798.54,32858.74,1479.21,1857.43,4066.65,13859.58
10/04 18:25:43,,,,168.0,22110.0,25324.0,282.35,31.51,5.9,164.0,21354.0,21746.0,262.8,11.79,88.78,6.1,141.0,18102.0,284.06,64.22,6.6,793520,976,0.15,0.38,650.0,119.0,49.44,17.96,1396.0,1776.0,3081.23,13307.77,4654.0,4681.0,25314.02,33083.54,1488.0,1641.0,4323.84,11783.39
10/04 18:25:44,,,,122.77,13954.46,18588.12,265.06,34.62,6.4,170.3,24764.36,19958.42,262.62,10.95,76.95,5.86,139.6,20334.65,265.3,37.26,6.93,793564,972,1.52,0.32,634.65,109.9,48.49,16.4,1351.49,1402.97,3772.23,10140.8,4071.29,4047.52,21839.15,28514.35,1378.22,1605.94,3603.42,11759.96
10/04 18:25:45,,,,153.0,23304.0,24268.0,310.93,38.65,6.46,205.0,34906.0,25896.0,296.6,11.95,57.98,4.88,198.0,26918.0,274.91,56.43,5.05,793676,1084,1.13,0.43,647.0,123.0,50.55,19.17,1547.0,1852.0,4326.63,13491.0,5637.0,5875.0,31673.9,43318.7,1852.0,2403.0,6313.66,18094.94
10/04 18:25:46,,,,154.46,21386.14,25564.36,303.97,39.79,6.46,186.14,28356.44,25332.67,288.44,11.19,44.11,5.36,108.91,17190.1,324.49,21.79,7.53,793724,1132,0.45,0.32,642.57,116.83,49.17,17.44,1555.45,1587.13,5177.46,11355.03,4153.47,4708.91,22102.15,34284.75,1547.52,1514.85,5033.7,10988.24
10/04 18:25:47,,,,160.0,27196.0,18468.0,285.4,114.36,6.25,175.0,29704.0,20860.0,288.94,12.22,72.01,5.71,130.0,17520.0,244.25,30.28,6.72,793752,1160,0.18,0.3,645.0,120.0,48.12,18.5,1405.0,1626.0,3551.58,11829.56,4718.0,4928.0,25704.67,35923.02,1384.0,1842.0,3213.09,13816.45
10/04 18:25:48,,,,182.18,21112.87,27601.98,267.4,79.38,5.47,179.21,19958.42,30120.79,279.45,12.87,68.25,5.56,178.22,22815.84,262.84,38.32,5.59,793800,1228,0.42,0.25,632.67,115.84,48.5,17.63,1601.98,1985.15,4651.96,14712.49,4984.16,4479.21,28453.43,32624.01,1696.04,1848.51,6186.8,13347.01
10/04 18:25:49,,,,175.0,24282.0,27636.0,296.67,64.82,5.63,168.0,28854.0,22182.0,303.79,14.07,68.08,5.96,182.0,25426.0,293.41,102.48,5.53,793832,1228,0.15,0.3,648.0,121.0,51.43,18.52,1580.0,1817.0,5086.92,13339.21,4733.0,5402.0,25364.54,41197.35,1387.0,1577.0,3727.08,11521.37
10/04 18:25:50,,,,159.41,23782.18,26576.24,315.91,38.47,6.01,184.16,29152.48,25271.29,295.53,12.36,100.19,5.42,144.55,19033.66,292.38,21.6,5.47,793876,1272,0.5,0.3,646.53,113.86,47.74,17.3,1753.47,2004.95,6178.9,14818.16,4922.77,5349.5,27953.8,38465.68,1476.24,1807.92,3816.06,13449.58
10/04 18:25:51,,,,172.0,22964.0,24944.0,278.53,51.62,5.81,192.0,25966.0,27224.0,277.03,10.47,56.68,5.18,195.0,29658.0,265.7,41.5,4.72,793908,1304,0.15,0.38,648.0,123.0,49.19,18.9,1503.0,1870.0,4129.24,13921.54,5147.0,5008.0,28934.5,35695.03,1536.0,2036.0,4434.58,15275.35
