date,contVaeMngr_AbortAllVaeMigrations:03582,raidMigrate_TrcErrCb:00200,contCmd_StartMigration:05425,contVaeMngr_AbortAllVaeMigrations:03547,contCmd_AbortMigration:05459,contCmd_EndMigration:05488,contCmd_EndMigration:05521,contCmd_AbortMigration:05478,contCmd_StartMigration:05449,raidComb_StartMigrate:02486,raidComb_EndMigrateInter:02725,
25/03 17:21:48,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:22:47,0,0,1,0,0,0,0,0,1,1,0,
25/03 17:22:54,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:23:03,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:23:21,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:23:52,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:26:04,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:27:37,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:28:02,0,0,3,0,0,0,0,0,3,3,0,
25/03 17:30:10,0,0,0,0,0,3,3,0,0,0,3,
25/03 17:30:20,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:31:11,0,0,3,0,0,0,0,0,3,3,0,
25/03 17:31:52,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:32:17,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:33:19,0,0,0,0,0,2,2,0,0,0,2,
25/03 17:34:20,0,0,2,0,0,0,0,0,2,2,0,
25/03 17:34:36,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:35:24,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:35:25,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:36:08,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:36:26,0,0,2,0,0,0,0,0,2,2,0,
25/03 17:38:33,0,0,0,0,0,2,2,0,0,0,2,
25/03 17:38:52,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:40:24,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:41:39,0,0,2,0,0,0,0,0,2,2,0,
25/03 17:42:44,0,0,0,0,0,2,2,0,0,0,2,
25/03 17:43:08,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:43:45,0,0,5,0,0,0,0,0,5,5,0,
25/03 17:44:40,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:45:53,0,0,1,0,0,4,4,0,1,1,4,
25/03 17:45:54,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:46:58,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:47:23,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:47:59,0,0,4,0,0,0,0,0,4,4,0,
25/03 17:48:56,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:50:05,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:51:10,0,0,0,0,0,3,3,0,0,0,3,
25/03 17:51:39,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:53:12,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:53:16,0,0,1,0,0,0,0,0,1,1,0,
25/03 17:54:21,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:55:23,0,0,1,0,0,0,0,0,1,1,0,
25/03 17:55:55,0,0,1,0,0,1,1,0,1,1,1,
25/03 17:56:28,0,0,0,0,0,1,1,0,0,0,1,
25/03 17:57:28,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:00:11,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:01:39,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:01:43,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:02:44,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:04:27,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:04:48,0,0,2,0,0,0,0,0,2,2,0,
25/03 18:05:53,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:05:54,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:06:00,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:06:56,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:08:00,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:08:43,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:09:01,0,0,4,0,0,0,0,0,4,4,0,
25/03 18:10:15,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:11:38,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:12:39,0,0,6,0,0,0,0,0,6,6,0,
25/03 18:13:17,0,0,0,0,0,4,4,0,0,0,4,
25/03 18:16:25,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:16:55,0,0,2,0,0,2,2,0,2,2,2,
25/03 18:16:56,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:17:29,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:18:30,0,0,3,0,0,0,0,0,3,3,0,
25/03 18:19:02,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:19:03,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:19:04,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:19:35,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:20:38,0,0,2,0,0,2,2,0,2,2,2,
25/03 18:22:45,0,0,1,0,0,2,2,0,1,1,2,
25/03 18:23:17,0,0,2,0,0,2,2,0,2,2,2,
25/03 18:23:20,0,0,0,0,0,2,2,0,0,0,2,
25/03 18:23:21,0,0,2,0,0,2,2,0,2,2,2,
25/03 18:23:50,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:24:51,0,0,4,0,0,0,0,0,4,4,0,
25/03 18:26:58,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:27:33,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:27:35,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:27:36,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:27:38,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:28:25,0,0,3,0,0,3,3,0,3,3,3,
25/03 18:29:49,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:30:32,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:30:33,0,0,0,0,0,2,2,0,0,0,2,
25/03 18:31:38,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:31:52,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:33:52,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:34:34,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:34:39,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:34:42,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:34:57,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:35:57,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:36:10,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:37:02,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:38:51,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:38:55,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:40:10,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:41:15,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:42:18,0,0,2,0,0,0,0,0,2,2,0,
25/03 18:43:06,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:43:11,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:43:22,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:43:23,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:44:24,0,0,1,0,0,0,0,0,1,1,0,
25/03 18:45:29,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:46:30,0,0,6,0,0,0,0,0,6,6,0,
25/03 18:47:22,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:47:28,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:48:38,0,0,2,0,0,2,2,0,2,2,2,
25/03 18:48:39,0,0,2,0,0,4,4,0,2,2,4,
25/03 18:49:44,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:51:39,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:51:44,0,0,1,0,0,1,1,0,1,1,1,
25/03 18:51:50,0,0,0,0,0,3,3,0,0,0,3,
25/03 18:55:00,0,0,6,0,0,0,0,0,6,6,0,
25/03 18:55:57,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:56:00,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:57:08,0,0,0,0,0,2,2,0,0,0,2,
25/03 18:59:14,0,0,6,0,0,0,0,0,6,6,0,
25/03 18:59:15,0,0,0,0,0,1,1,0,0,0,1,
25/03 18:59:16,0,0,0,0,0,3,3,0,0,0,3,
25/03 19:00:17,0,0,1,0,0,0,0,0,1,1,0,
25/03 19:01:22,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:03:27,0,0,3,0,0,0,0,0,3,3,0,
25/03 19:03:31,0,0,6,0,0,6,6,0,6,6,6,
25/03 19:04:32,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:05:35,0,0,1,0,0,2,2,0,1,1,2,
25/03 19:06:40,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:07:46,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:07:47,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:07:49,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:09:47,0,0,3,0,0,0,0,0,3,3,0,
25/03 19:09:54,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:09:55,0,0,1,0,0,2,2,0,1,1,2,
25/03 19:11:54,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:11:55,0,0,0,0,0,2,2,0,0,0,2,
25/03 19:12:02,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:13:00,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:14:02,0,0,6,0,0,0,0,0,6,6,0,
25/03 19:14:11,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:16:09,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:16:11,0,0,1,0,0,2,2,0,1,1,2,
25/03 19:16:19,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:17:14,0,0,0,0,0,3,3,0,0,0,3,
25/03 19:18:17,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:18:18,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:18:27,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:19:23,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:20:23,0,0,4,0,0,0,0,0,4,4,0,
25/03 19:20:34,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:22:43,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:24:39,0,0,1,0,0,4,4,0,1,1,4,
25/03 19:24:50,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:25:44,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:26:45,0,0,1,0,0,0,0,0,1,1,0,
25/03 19:26:58,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:27:49,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:28:51,0,0,5,0,0,0,0,0,5,5,0,
25/03 19:29:06,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:30:58,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:30:59,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:31:00,0,0,1,0,0,3,3,0,1,1,3,
25/03 19:31:14,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:32:06,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:32:19,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:33:20,0,0,6,0,0,0,0,0,6,6,0,
25/03 19:35:11,0,0,4,0,0,0,0,0,4,4,0,
25/03 19:37:19,0,0,2,0,0,2,2,0,2,2,2,
25/03 19:37:20,0,0,2,0,0,2,2,0,2,2,2,
25/03 19:37:36,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:37:37,0,0,1,0,0,2,2,0,1,1,2,
25/03 19:39:27,0,0,0,0,0,2,2,0,0,0,2,
25/03 19:39:28,0,0,0,0,0,2,2,0,0,0,2,
25/03 19:39:44,0,0,1,0,0,3,3,0,1,1,3,
25/03 19:40:29,0,0,4,0,0,0,0,0,4,4,0,
25/03 19:41:34,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:41:52,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:41:54,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:42:37,0,0,0,0,0,3,3,0,0,0,3,
25/03 19:42:57,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:43:39,0,0,1,0,0,0,0,0,1,1,0,
25/03 19:44:45,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:45:46,0,0,5,0,0,0,0,0,5,5,0,
25/03 19:46:08,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:46:09,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:47:53,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:47:54,0,0,0,0,0,4,4,0,0,0,4,
25/03 19:49:59,0,0,3,0,0,0,0,0,3,3,0,
25/03 19:50:24,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:50:26,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:51:04,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:52:07,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:52:08,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:52:36,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:54:15,0,0,0,0,0,2,2,0,0,0,2,
25/03 19:55:16,0,0,4,0,0,0,0,0,4,4,0,
25/03 19:57:23,0,0,1,0,0,1,1,0,1,1,1,
25/03 19:57:24,0,0,0,0,0,3,3,0,0,0,3,
25/03 19:57:48,0,0,6,0,0,0,0,0,6,6,0,
25/03 19:58:29,0,0,0,0,0,1,1,0,0,0,1,
25/03 19:59:30,0,0,3,0,0,0,0,0,3,3,0,
25/03 20:00:35,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:01:38,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:02:04,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:02:05,0,0,2,0,0,2,2,0,2,2,2,
25/03 20:02:40,0,0,1,0,0,0,0,0,1,1,0,
25/03 20:03:45,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:04:54,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:04:55,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:06:20,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:06:54,0,0,3,0,0,0,0,0,3,3,0,
25/03 20:07:46,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:08:30,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:09:32,0,0,6,0,0,0,0,0,6,6,0,
25/03 20:10:05,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:10:06,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:11:09,0,0,1,0,0,0,0,0,1,1,0,
25/03 20:12:13,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:13:14,0,0,6,0,0,0,0,0,6,6,0,
25/03 20:13:47,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:13:49,0,0,1,0,0,2,2,0,1,1,2,
25/03 20:15:22,0,0,1,0,0,2,2,0,1,1,2,
25/03 20:16:38,0,0,2,0,0,2,2,0,2,2,2,
25/03 20:16:39,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:18:02,0,0,1,0,0,4,4,0,1,1,4,
25/03 20:18:05,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:18:35,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:18:48,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:19:07,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:20:08,0,0,2,0,0,0,0,0,2,2,0,
25/03 20:21:12,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:21:37,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:21:38,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:23:16,0,0,2,0,0,0,0,0,2,2,0,
25/03 20:25:24,0,0,2,0,0,2,2,0,2,2,2,
25/03 20:25:53,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:25:54,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:27:32,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:28:33,0,0,3,0,0,0,0,0,3,3,0,
25/03 20:30:09,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:30:10,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:30:40,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:30:41,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:31:10,0,0,5,0,0,0,0,0,5,5,0,
25/03 20:31:46,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:33:51,0,0,3,0,0,0,0,0,3,3,0,
25/03 20:34:56,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:35:26,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:35:59,0,0,0,0,0,2,2,0,0,0,2,
25/03 20:37:01,0,0,3,0,0,0,0,0,3,3,0,
25/03 20:39:08,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:39:09,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:39:10,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:39:41,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:39:42,0,0,1,0,0,3,3,0,1,1,3,
25/03 20:40:13,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:41:52,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:42:18,0,0,1,0,0,0,0,0,1,1,0,
25/03 20:42:53,0,0,4,0,0,0,0,0,4,4,0,
25/03 20:43:22,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:44:24,0,0,4,0,0,0,0,0,4,4,0,
25/03 20:46:31,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:47:08,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:47:36,0,0,1,0,0,3,3,0,1,1,3,
25/03 20:48:41,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:49:41,0,0,2,0,0,0,0,0,2,2,0,
25/03 20:49:59,0,0,2,0,0,2,2,0,2,2,2,
25/03 20:50:01,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:50:45,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:50:46,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:51:49,0,0,6,0,0,0,0,0,6,6,0,
25/03 20:52:49,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:53:56,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:54:15,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:54:16,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:56:18,0,0,3,0,0,0,0,0,3,3,0,
25/03 20:57:47,0,0,4,0,0,5,5,0,4,4,5,
25/03 20:58:28,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:58:29,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:58:30,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:58:39,0,0,1,0,0,1,1,0,1,1,1,
25/03 20:59:17,0,0,0,0,0,1,1,0,0,0,1,
25/03 20:59:55,0,0,0,0,0,3,3,0,0,0,3,
25/03 21:00:21,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:01:22,0,0,6,0,0,0,0,0,6,6,0,
25/03 21:01:34,0,0,4,0,0,0,0,0,4,4,0,
25/03 21:03:30,0,0,1,0,0,1,1,0,1,1,1,
25/03 21:03:31,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:04:35,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:05:38,0,0,1,0,0,4,4,0,1,1,4,
25/03 21:05:50,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:05:51,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:06:43,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:07:44,0,0,3,0,0,0,0,0,3,3,0,
25/03 21:09:02,0,0,3,0,0,0,0,0,3,3,0,
25/03 21:10:56,0,0,0,0,0,3,3,0,0,0,3,
25/03 21:11:57,0,0,6,0,0,0,0,0,6,6,0,
25/03 21:13:17,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:13:18,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:13:19,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:14:04,0,0,1,0,0,2,2,0,1,1,2,
25/03 21:14:21,0,0,3,0,0,0,0,0,3,3,0,
25/03 21:15:09,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:16:12,0,0,1,0,0,1,1,0,1,1,1,
25/03 21:16:13,0,0,2,0,0,3,3,0,2,2,3,
25/03 21:16:31,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:18:20,0,0,0,0,0,3,3,0,0,0,3,
25/03 21:18:38,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:19:22,0,0,6,0,0,0,0,0,6,6,0,
25/03 21:21:30,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:21:31,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:22:32,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:22:34,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:23:37,0,0,2,0,0,0,0,0,2,2,0,
25/03 21:24:42,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:25:43,0,0,1,0,0,0,0,0,1,1,0,
25/03 21:26:48,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:27:06,0,0,4,0,0,0,0,0,4,4,0,
25/03 21:28:52,0,0,1,0,0,0,0,0,1,1,0,
25/03 21:29:56,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:30:57,0,0,1,0,0,0,0,0,1,1,0,
25/03 21:31:21,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:31:22,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:32:02,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:33:04,0,0,2,0,0,0,0,0,2,2,0,
25/03 21:35:12,0,0,1,0,0,2,2,0,1,1,2,
25/03 21:36:17,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:37:19,0,0,1,0,0,0,0,0,1,1,0,
25/03 21:37:40,0,0,5,0,0,0,0,0,5,5,0,
25/03 21:38:24,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:39:24,0,0,3,0,0,0,0,0,3,3,0,
25/03 21:40:29,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:41:32,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:41:55,0,0,1,0,0,2,2,0,1,1,2,
25/03 21:42:34,0,0,1,0,0,0,0,0,1,1,0,
25/03 21:43:39,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:44:40,0,0,2,0,0,0,0,0,2,2,0,
25/03 21:44:46,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:44:47,0,0,1,0,0,2,2,0,1,1,2,
25/03 21:46:47,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:47:37,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:47:49,0,0,3,0,0,0,0,0,3,3,0,
25/03 21:48:21,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:49:26,0,0,1,0,0,0,0,0,1,1,0,
25/03 21:49:27,0,0,2,0,0,0,0,0,2,2,0,
25/03 21:51:00,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:51:01,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:53:41,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:53:42,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:53:43,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:54:07,0,0,5,0,0,0,0,0,5,5,0,
25/03 21:54:43,0,0,4,0,0,0,0,0,4,4,0,
25/03 21:55:11,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:56:14,0,0,1,0,0,2,2,0,1,1,2,
25/03 21:56:15,0,0,2,0,0,2,2,0,2,2,2,
25/03 21:56:53,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:57:20,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:58:22,0,0,0,0,0,2,2,0,0,0,2,
25/03 21:58:58,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:58:59,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:59:00,0,0,0,0,0,1,1,0,0,0,1,
25/03 21:59:23,0,0,5,0,0,0,0,0,5,5,0,
25/03 22:00:02,0,0,5,0,0,0,0,0,5,5,0,
25/03 22:01:30,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:01:31,0,0,1,0,0,2,2,0,1,1,2,
25/03 22:01:32,0,0,1,0,0,2,2,0,1,1,2,
25/03 22:03:39,0,0,1,0,0,1,1,0,1,1,1,
25/03 22:03:40,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:04:17,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:04:45,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:05:46,0,0,6,0,0,0,0,0,6,6,0,
25/03 22:07:53,0,0,1,0,0,2,2,0,1,1,2,
25/03 22:07:54,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:08:32,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:08:33,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:08:34,0,0,0,0,0,2,2,0,0,0,2,
25/03 22:08:57,0,0,0,0,0,2,2,0,0,0,2,
25/03 22:08:58,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:09:30,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:10:31,0,0,2,0,0,0,0,0,2,2,0,
25/03 22:11:50,0,0,1,0,0,0,0,0,1,1,0,
25/03 22:12:39,0,0,0,0,0,2,2,0,0,0,2,
25/03 22:13:41,0,0,3,0,0,0,0,0,3,3,0,
25/03 22:13:59,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:15:00,0,0,1,0,0,0,0,0,1,1,0,
25/03 22:16:53,0,0,0,0,0,3,3,0,0,0,3,
25/03 22:17:10,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:17:53,0,0,4,0,0,0,0,0,4,4,0,
25/03 22:18:11,0,0,2,0,0,0,0,0,2,2,0,
25/03 22:18:59,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:21:05,0,0,1,0,0,3,3,0,1,1,3,
25/03 22:22:10,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:22:27,0,0,0,0,0,2,2,0,0,0,2,
25/03 22:23:11,0,0,3,0,0,0,0,0,3,3,0,
25/03 22:23:28,0,0,4,0,0,0,0,0,4,4,0,
25/03 22:24:17,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:25:19,0,0,1,0,0,2,2,0,1,1,2,
25/03 22:26:24,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:27:25,0,0,6,0,0,0,0,0,6,6,0,
25/03 22:27:43,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:27:44,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:27:45,0,0,0,0,0,2,2,0,0,0,2,
25/03 22:28:46,0,0,3,0,0,0,0,0,3,3,0,
25/03 22:29:32,0,0,1,0,0,1,1,0,1,1,1,
25/03 22:33:01,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:33:02,0,0,0,0,0,2,2,0,0,0,2,
25/03 22:33:23,0,0,2,0,0,5,5,0,2,2,5,
25/03 22:34:03,0,0,5,0,0,0,0,0,5,5,0,
25/03 22:34:14,0,0,1,0,0,1,1,0,1,1,1,
25/03 22:36:08,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:36:09,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:36:35,0,0,0,0,0,1,1,0,0,0,1,
25/03 22:37:37,0,0,1,0,0,0,0,0,1,1,0,
25/03 22:38:18,0,0,1,0,0,2,2,0,1,1,2,
25/03 22:38:19,0,0,1,0,0,3,3,0,1,1,3,
